"","O2Concentrationcomp","O2ConcentrationSV","o2sat_sw","o2percentsat","o2percentsatSV"
"1",242.12099428717,259.231968558356,275.682169403015,87.8261350059308,94.032910840668
"2",242.761716337237,259.898493935441,275.682169403015,87.8261350059308,94.032910840668
"3",242.435120455718,259.55865041796,275.678558172871,87.8261350059308,94.032910840668
"4",242.115016268268,259.225671129774,275.678558172871,87.8261350059308,94.032910840668
"5",242.109395322051,259.21974985222,275.675162615734,87.8261350059308,94.032910840668
"6",242.103417677566,259.213452817429,275.671551549763,87.8261350059308,94.032910840668
"7",242.097797083398,259.207531910143,275.668156146999,87.8261350059308,94.032910840668
"8",242.091819813302,259.201235269114,275.664545245198,87.8261350059308,94.032910840668
"9",242.091819813302,259.201235269114,275.664545245198,87.8261350059308,94.032910840668
"10",242.406267348547,259.528255910762,275.661149996797,87.8261350059308,94.032910840668
"11",243.363457923917,260.524062460051,275.657539259145,87.8261350059308,94.032910840668
