"","time","Temperature_intake_ITS_90","Temperature_TSG_ITS_90","Conductivity_S_m","FluorescenceUV","pH","Fluorescence","O2Concentration_ml_L","salinity_PSU"
"1",2024-09-03 13:24:57.954,0,21.39963,0.024166,0.3541,7.213,0.1343,5.80470927836028,0.1255
"2",2024-09-03 13:25:02.961,0,21.39963,0.024166,0.3541,7.218,0.1343,5.8196340812777,0.1255
"3",2024-09-03 13:25:07.944,0,21.4003,0.024166,0.3419,7.218,0.1465,5.81202432222643,0.1255
"4",2024-09-03 13:25:12.943,0,21.4003,0.024166,0.3419,7.213,0.1343,5.80456826665433,0.1255
"5",2024-09-03 13:25:17.958,0,21.40093,0.024166,0.3419,7.213,0.1343,5.80443567770343,0.1255
"6",2024-09-03 13:25:22.941,0,21.4016,0.024166,0.3419,7.218,0.1343,5.80429467481523,0.1255
"7",2024-09-03 13:25:27.955,0,21.40223,0.024166,0.3541,7.213,0.1343,5.80416209415533,0.1255
"8",2024-09-03 13:25:32.938,0,21.4029,0.024166,0.3419,7.213,0.1343,5.80402110008423,0.1255
"9",2024-09-03 13:25:37.953,0,21.4029,0.024166,0.3663,7.218,0.1343,5.80402110008423,0.1255
"10",2024-09-03 13:25:42.936,0,21.40353,0.024166,0.3541,7.218,0.1343,5.81134372994099,0.1255
"11",2024-09-03 13:25:47.95,0,21.4042,0.024166,0.3541,7.218,0.1343,5.83364178040234,0.1255
